
Project:     EXP18-02_ReferenceTrajectory_3GCCAntenna
Program:     Inertial Explorer Version 8.70.6404
Profile:     RF_VelcityData
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\Danilo\Desktop\EXP18-02\Reference_Trajectory\EXP18-02_ReferenceTrajectory_3GCCAntenna.cts
ProcessInfo: EXP18-02_ReferenceTrajectory_3GCCAntenna by Unknown on 7/31/2018 at 13:01:53

Datum:       WGS84
Master 1:    Name RDAM, Status ENABLED
             Antenna height 0.000 m, to L1PC [TPSCR.G3(TPSH)]
             Lat, Lon, El Hgt 51 57 10.05347, 4 33 33.43064, 82.876 m [WGS84, N/A]
Remote:      Antenna height 0.000 m, to L1PC [NAX3G+C(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.183, y=1.447, z=1.851 m (x-right, y-fwd, z-up)
Body to Sensor Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees (Rotate IMU into Vehicle Frame)
IMU->Secondary Sensor Lever Arms: 
            x=0.183, y=1.447, z=1.851 m (x-right, y-fwd, z-up, IMU->SENSOR)

      Week,  GPSTime,      X-ECEF,      Y-ECEF,      Z-ECEF,  VX-ECEF,  VY-ECEF,  VZ-ECEF
   (weeks),    (sec),         (m),         (m),         (m),    (m/s),    (m/s),    (m/s)
      2011, 390082.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.002,    0.001
      2011, 390083.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.002,   -0.000
      2011, 390084.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.002,    0.001
      2011, 390085.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.000,   -0.000
      2011, 390086.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.001,   -0.001
      2011, 390087.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.002,   -0.000
      2011, 390088.0, 3929386.287,  305267.957, 4997957.878,    0.001,   -0.001,   -0.001
      2011, 390089.0, 3929386.287,  305267.957, 4997957.879,    0.001,    0.002,   -0.001
      2011, 390090.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.000,   -0.000
      2011, 390091.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.001,    0.002
      2011, 390092.0, 3929386.287,  305267.957, 4997957.878,   -0.000,    0.002,    0.002
      2011, 390093.0, 3929386.287,  305267.957, 4997957.878,    0.000,    0.002,    0.001
      2011, 390094.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.001,    0.001
      2011, 390095.0, 3929386.287,  305267.957, 4997957.878,   -0.000,    0.000,    0.000
      2011, 390096.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.002,    0.002
      2011, 390097.0, 3929386.287,  305267.957, 4997957.878,   -0.001,   -0.002,   -0.000
      2011, 390098.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.000,   -0.000
      2011, 390099.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.000,   -0.000
      2011, 390100.0, 3929386.287,  305267.957, 4997957.878,    0.000,   -0.002,   -0.003
      2011, 390101.0, 3929386.288,  305267.957, 4997957.878,   -0.000,    0.002,    0.002
      2011, 390102.0, 3929386.287,  305267.957, 4997957.878,   -0.000,   -0.003,   -0.000
